<KremlinRussia_E>|2010-11-29|13:51:32|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Dear users, here you'll find news of the Russian president's work. Thank you for following us. 
<KremlinRussia_E>|2010-11-29|19:44:41|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Meeting of the Commission for Modernisation was held. The president discussed legislative issues related to innovation http://krln.ru/TPp5 
<KremlinRussia_E>|2010-11-29|21:03:19|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Dmitry Medvedev met with Moscow Mayor Sergei Sobyanin to discuss social benefits, transport and the budget in Moscow http://krln.ru/mWp5 
<KremlinRussia_E>|2010-11-30|17:28:11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Russian President Dmitry Medvedev has delivered his annual Address to the Federal Assembly. See the highlights @KremlinRussia_E. 
<KremlinRussia_E>|2010-11-30|17:29:24|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|We need to modernise our economy and create growth incentives in all spheres, taking democratic values as our base. 
<KremlinRussia_E>|2010-11-30|17:30:33|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|We need to raise generations of free, educated, creative Russians and qualitatively improve people's standard of living. 
<KremlinRussia_E>|2010-11-30|17:31:45|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Our main objective for the economy is to bring down the inflation rate to between 4% and 5% within the next three years. 
<KremlinRussia_E>|2010-11-30|17:33:13|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Obligatory social insurance payments for small businesses in production and in the social services will remain at 26% in the next two years. 
<KremlinRussia_E>|2010-11-30|17:34:33|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Russian-made pharmaceuticals should account for 50% of the market in a few years, up from the current 20%. 
<KremlinRussia_E>|2010-11-30|17:35:49|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|In Skolkovo, tax benefits and government funding for research will be available to anyone who has ideas and meets the qualifications. 
<KremlinRussia_E>|2010-11-30|17:37:09|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Modernisation is above all for the younger generations. We should not be ashamed of the country we leave to our children and grandchildren 
<KremlinRussia_E>|2010-11-30|17:39:45|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|We must improve the quality and accessibility of medical care and social services for mothers and children. 
<KremlinRussia_E>|2010-11-30|17:41:15|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|We will discuss allotting land free to families at the birth of their third and every child beyond that, to build a house or summer cottage 
<KremlinRussia_E>|2010-11-30|17:42:37|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|There should be no unwanted children in Russia. Child protection agencies must focus on promoting adoption and supporting adoptive families 
<KremlinRussia_E>|2010-11-30|17:44:41|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|We must foster dialogue with those who care about the environment before launching construction of production and infrastructure facilities 
<KremlinRussia_E>|2010-11-30|17:45:53|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Modernisation gives rise to a smart economy, but also requires smart policies and new standards for government agencies. 
<KremlinRussia_E>|2010-11-30|17:47:18|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|The understanding that an official serves the nation rather than decides its fate is the basis of a democratic system 
<KremlinRussia_E>|2010-11-30|17:48:46|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|The state acquisitions law remains purely aspirational. A massive amount of public money is wasted. It needs to be reviewed and modernised. 
<KremlinRussia_E>|2010-11-30|17:50:28|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|European missile defense plan leaves two options: mutual understanding with NATO or a possible arms race, which is not desirable. 
