<KremlinRussia>|2010-11-29|13:12:03|0|1|0|1|0|1|0|0|0|0|0|0|0|4|0|0|Добрый день,уважаемые пользователи!Здесь будут публиковаться новости о работе Президента Российской Федерации. Спасибо всем,кто нас читает |Российской Федерацией
<KremlinRussia>|2010-11-29|13:31:41|0|0|0|0|0|0|0|0|0|0|0|0|0|5|0|0|Сегодня в 13-00 заседание Комиссии по модернизации при Президенте. Прямая трансляция – на телеканале Россия-24 www.vesti.ru 
<KremlinRussia>|2010-11-29|19:40:13|1|0|0|0|0|0|0|0|0|0|1|1|0|3|0|0|Прошло заседание Комиссии по модернизации @i_russia. Президент рассказал о проблемах законодательства в сфере инноваций http://krln.ru/W8Lv 
<KremlinRussia>|2010-11-29|20:22:52|0|0|0|1|0|0|0|0|0|0|1|1|0|2|0|0|Дмитрий Медведев провел встречу с мэром Москвы Сергеем Собяниным.Основные вопросы – соцгарантии,транспорт,бюджет города http://krln.ru/QnLv |Москвы
<KremlinRussia>|2010-11-30|12:16:23|0|0|0|1|0|0|0|0|0|0|0|1|0|2|0|0|В 12-00 Президент России Дмитрий Медведев выступит с ежегодным посланием Федеральному Собранию. Прямая трансляция на www.vesti.ru |России
<KremlinRussia>|2010-11-30|13:01:19|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|0|Послание Президента Фед. Собранию будет транслироваться и в Twitter. Читайте в @KremlinRussia основные тезисы из речи Дмитрия Медведева 
<KremlinRussia>|2010-11-30|13:02:32|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Уважаемые пользователи, началась трансляция послания Президента Федеральному Собранию. 
<KremlinRussia>|2010-11-30|13:04:41|0|0|0|0|0|0|0|0|0|0|1|0|1|5|0|0|Задача – снизить инфляцию на 3-летнюю перспективу до 4-5% в год. 
<KremlinRussia>|2010-11-30|13:07:33|0|0|0|0|0|0|0|0|0|0|1|0|1|4|0|0|Обязательные страховые взносы для малого бизнеса в производстве и соцсфере 2 года будут на уровне 26% 
<KremlinRussia>|2010-11-30|13:11:06|0|0|0|0|0|0|0|0|0|0|1|0|1|5|0|0|Доля отечественных лекарств на рынке должна быть увеличена в ближайшие годы с 20 до 50% 
<KremlinRussia>|2010-11-30|13:12:17|0|0|0|0|0|0|0|0|0|0|0|0|0|4|0|0|Сколково: налоговые льготы и госфинансирование исследований доступны всем, у кого есть идеи и кто соответствует установленным критериям 
<KremlinRussia>|2010-11-30|13:15:16|1|0|0|0|0|1|0|0|0|0|0|0|0|9|0|0|Модернизация прежде всего – для молодого поколения. Нам не должно быть стыдно за то, какую страну мы передадим детям и внукам. 
<KremlinRussia>|2010-11-30|13:17:56|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|0|Мы должны повысить доступность и качество медицинской, а также социальной помощи матерям и детям 
<KremlinRussia>|2010-11-30|13:19:15|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|Здоровье детей: с 2011 года будет проводиться углубленная диспансеризация. 
<KremlinRussia>|2010-11-30|13:20:24|0|0|0|0|0|0|0|0|0|0|1|0|0|2|0|0|Возможность погашения ипотеки за счет «материнского капитала» должна стать постоянно действующей нормой закона 
