<rosnano_ru>|2012-08-27|14:50:31|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|Российский прибор ДАН "нащупал" в месте посадки Curiosity всего 1,5% воды http://t.co/MN2VfT6h 
<rosnano_ru>|2012-08-27|16:21:33|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|Ученые создали удобные весы для измерения массы отдельных молекул http://t.co/aSRAlVDB 
<rosnano_ru>|2012-08-27|18:14:56|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|0|Юрий Удальцов выступит на круглом столе «Инновации — кто выиграет гонку за статус новых мировых лидеров» http://t.co/yWDJtmxX 
<rosnano_ru>|2012-08-27|19:01:06|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|Пьезоэлектрические свойства нанотрубок позволили создать батарею, способную к самозарядке http://t.co/by78yq6v 
<rosnano_ru>|2012-08-27|21:35:09|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|Россия 24: Нанотехнологии. Новый выпуск программы «Формула бизнеса», посвященный компании «Элвис НеоТек» http://t.co/N5Vd028C |Россия|Новый Орлеан
<rosnano_ru>|2012-08-28|11:03:02|0|0|0|0|0|0|0|0|0|0|1|0|0|2|0|0|Самоорганизация — самопроизвольное образование пространственных или временных структур в открытых системах #словарь http://t.co/BTkcvALM 
<rosnano_ru>|2012-08-28|12:06:06|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Завершен Объединенный международный симпозиум ISFD-11th-RCBJSF, организованный учеными УрФУ http://t.co/zaOuV4uX 
<rosnano_ru>|2012-08-28|13:16:45|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|В Израильском Технологическом Институте удалось добиться отрицательного светового давления http://t.co/q9ZJKK3y 
<rosnano_ru>|2012-08-28|14:43:38|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|Впервые осуществлена объёмная интеграция управляющей наносети в живые ткани http://t.co/jJ6AtRBe 
<rosnano_ru>|2012-08-28|16:10:15|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|Горячая снежинка на поверхности олова, полученная с помощью ионного травления #ФотоДня http://t.co/t78SSsPo 
<rosnano_ru>|2012-08-28|17:10:56|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|Международная группа исследователей разработала фотопереключатель для молекулярной электроники http://t.co/NBFGhrVi 
<rosnano_ru>|2012-08-28|18:21:41|0|0|0|1|0|0|0|0|0|0|0|0|0|4|0|0|«Развитие инноваций в России идет по правильному пути» - итоги круглого стола от @rianru http://t.co/ZR38i9C1 |России
<rosnano_ru>|2012-08-28|18:47:49|0|0|0|0|0|1|0|0|0|0|0|0|0|3|0|1|@profcontrol пока это нам неизвестно 
<rosnano_ru>|2012-08-28|18:59:19|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|Выяснилось, что мозг способен обучаться во сне http://t.co/Xj3p5ZWQ 
<rosnano_ru>|2012-08-29|10:57:52|0|0|0|0|0|0|1|0|0|0|0|0|0|3|0|0|Индентор  — твердый предмет, вдавливаемый в поверхность исследуемого материала для  измерения его свойств #словарь http://t.co/D4kRbmB2 
<rosnano_ru>|2012-08-29|12:49:04|0|0|0|1|0|0|0|0|0|0|0|0|0|3|0|0|Россия представит свои достижения в инновационной сфере на крупной чешской выставке MSV-2012 http://t.co/33v9CAN1 |Россия
<rosnano_ru>|2012-08-29|14:01:01|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|Ученые создали реактивные микрочастицы, способные передвигаться в воде http://t.co/wIYqAXkd 
<rosnano_ru>|2012-08-29|14:13:40|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|1|@ilingin Спасибо! Мы тоже так считаем! :) 
<rosnano_ru>|2012-08-29|14:21:29|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|Новая технология использования нанокристаллических линкеров позволяет соединить несоединимое http://t.co/VZVl6E9U http://t.co/8XyT21bq |Новая Гвинея
<rosnano_ru>|2012-08-29|15:24:48|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|Японские ученые получили пленки, способные вводить в клетки желаемые гены http://t.co/pqqisEQE http://t.co/N8J1bCjc 
<rosnano_ru>|2012-08-29|16:24:49|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|Кальциевые пионы или наноструктурированный пероксосольват натрийкальцийтриполифосфата #ФотоДня http://t.co/9fYt6t10 
<rosnano_ru>|2012-08-29|17:52:12|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|Костный цемент, разработка проектной компании РОСНАНО "БиоНова", поможет тысячам больных с патологией костных тканей http://t.co/gBAKMe3a 
<rosnano_ru>|2012-08-30|10:57:48|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|Литография — технология переноса рисунка с шаблона на конкретную поверхность с помощью разных видов излучения #словарь http://t.co/UrCE1P8M 
<rosnano_ru>|2012-08-30|12:07:51|0|0|0|0|0|0|0|0|0|0|0|0|1|5|0|0|Предприятие по производству протеинов под Белгородом запустят на год раньше, чем планировалось http://t.co/r7m7hTU7 
<rosnano_ru>|2012-08-30|13:16:26|0|0|0|0|0|1|0|0|0|0|0|0|0|6|0|0|Если хотите что-то у нас спросить или что-то предложить, а рамки твиттера теснят, добро пожаловать по ссылке http://t.co/64agft5r 
<rosnano_ru>|2012-08-30|15:05:35|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|Рентгеновский лазер помог физикам взглянуть на электроны внутри алмаза http://t.co/D8n6t2ji 
<rosnano_ru>|2012-08-30|15:38:29|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|Инженерами MIT создан новый жаропрочный сплав с нанокристаллической структурой http://t.co/UpQVxxkR 
<rosnano_ru>|2012-08-30|17:45:51|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|Крокодил, или модификация СТМ-зонда методом травления фокусированными ионными пучками #ФотоДня http://t.co/qjcyw8aM 
<rosnano_ru>|2012-08-30|18:35:21|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|Детский лагерь «TeenГрад» начал свою работу в рамках летней школы «InnoTeens: формат будущего» http://t.co/s9g3WJFA 
<rosnano_ru>|2012-08-30|19:12:17|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|Минобрнауки объявил о проведении конференции о нанотехнологиях http://t.co/bkVE8CXF 
<rosnano_ru>|2012-08-31|11:13:23|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|Низкотемпературное спекание — процесс спекания порошковых прессовок, реализуемый при более низкой температуре #словарь http://t.co/A1LDxzrt 
<rosnano_ru>|2012-08-31|12:41:21|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|Объявлены финалисты конкурса АСМ-изображений ProIMAGE Contest-2012 от НТ-МДТ http://t.co/3GNuYD3Y 
<rosnano_ru>|2012-08-31|12:52:25|0|0|0|0|0|0|0|0|0|0|0|0|0|4|0|0|РУСАЛОКС, специализирующиеся на выпуске плат для электронных устройств, планируют увеличить выручку в несколько раз http://t.co/YVIVMD8w 
