<RFdeti>|2012-05-22|07:29:06|0|0|0|2|0|0|0|0|0|0|2|0|0|3|0|0|Вылетаю в Киров из Ниж.Новгорода. Сегодня завершается инспекционная проверка дет.учреждений и системы защиты прав детей Кировской обл. |Киров|Кировской области
<RFdeti>|2012-05-22|08:55:25|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Just posted a photo http://t.co/sciH9MEy 
<RFdeti>|2012-05-22|08:57:54|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Just posted a photo http://t.co/K7wtYv5x 
<RFdeti>|2012-05-22|09:34:53|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|Вертолетом прибыл в Киров. http://t.co/bITNbBfV |Киров
<RFdeti>|2012-05-22|09:36:02|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|В Кировской обл. ежегодно снижается численность населения: 2009-1396100 2010-1343900 2011-1333200 |Кировской области
<RFdeti>|2012-05-22|09:36:34|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|0|Число детей также уменьшается.  За 2011г. - уменьшилось на 8300 детей. 
<RFdeti>|2012-05-22|09:37:38|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|При этом высоким остается число беременных девочек: 2009-442 2010-365 2011-315 
<RFdeti>|2012-05-22|09:37:58|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|Из них более половины сделали аборты: 2009-282 2010-218 2011-187. 
<RFdeti>|2012-05-22|09:38:33|0|0|0|0|0|0|1|0|0|0|0|0|0|2|0|0|И треть из них сделали аборты повторно: 2009-64 2010-65 2011-54 
<RFdeti>|2012-05-22|09:39:02|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|Высок уровень отказов от новорожденных. Родили и бросили детей кировские матери-кукушки: 2009-92 2010-80 2011-65 
<RFdeti>|2012-05-22|09:43:22|0|0|0|0|0|0|1|0|0|0|0|0|0|5|0|0|В регионе большое число сирот: 8454. Из них почти 1,5 тыс. живут в 19-ти  детдомах и 3 домах ребенка. 
<RFdeti>|2012-05-22|09:45:45|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|0|В очереди на получение жилья ожидают 634 сироты. (в 2010г. было 496).  А получили квартиры в 2011г. - 287. 
<RFdeti>|2012-05-22|09:46:38|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|Число устроенных детей-сирот в приемные семьи снижается: 2009-1298 2010-914 2011-811. 
<RFdeti>|2012-05-22|09:47:43|0|0|0|1|0|0|0|0|0|0|0|0|0|3|0|0|Иностранное усыновление в Кировской обл. значительно превышает российское.  В 2011г. Граждане РФ усыновили 77 сирот, а иностранцы - 121. |Кировской области
<RFdeti>|2012-05-22|09:49:19|0|0|0|0|0|0|0|0|0|0|0|0|1|8|0|0|При этом в этом же 2011 году из приемных семей вернули 16 детей и отстранили от опеки еще 66.  Итого 82 ребенка снова пополнили детдома. 
<RFdeti>|2012-05-22|09:51:07|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|Ситуация в большинстве дет.домов на грани критической. Переполненность, слабая материальная база, отсутствие системного подхода. 
<RFdeti>|2012-05-22|09:52:19|0|0|0|0|0|0|1|0|0|0|0|0|0|4|0|0|Число детей-инвалидов также выросло до 4131. Для них в обл. создано всего 2 реабилитационных Центра. 
<RFdeti>|2012-05-22|09:53:13|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|В регионе 35 специальных коррекционных школы. 1 детдом-интернат для детей-инвалидов на 379 детей. 
<RFdeti>|2012-05-22|09:57:10|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|0|Еду в Специальный коррекционный детский дом для детей с ограниченными возможностями здоровья No 1 Надежда. http://t.co/cKYYQFnG 
<RFdeti>|2012-05-22|11:06:14|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Детский Дом Надежда. http://t.co/nslf0pON 
<RFdeti>|2012-05-22|11:08:34|0|0|0|0|0|0|1|0|0|0|0|0|0|5|0|0|Детский дом рассчитан на 65 детей. Но проживают в нем 68. Правда 2-ое со дня на день уходят в приемную семью. http://t.co/cWT7O61s 
<RFdeti>|2012-05-22|11:10:14|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|0|Спальня. У изголовья - пылесос. Странное представление о роли бытовых приборов в жизни ребенка. http://t.co/szPs5xr7 
<RFdeti>|2012-05-22|11:10:47|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Репертуар видеофильмов. http://t.co/OGLn2POJ 
<RFdeti>|2012-05-22|11:11:41|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|Окна заменены не везде и много составных стекол. http://t.co/lEWKrMCG 
<RFdeti>|2012-05-22|11:12:35|0|0|0|0|0|0|2|0|0|0|0|0|0|6|0|0|Есть и такое окошко. Что может через него или в нем увидеть ребенок? http://t.co/X0hB3oaP 
<RFdeti>|2012-05-22|11:12:48|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Душевая. http://t.co/xtUrjU9z 
<RFdeti>|2012-05-22|11:13:15|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Сауна. http://t.co/y5sGn4XL 
<RFdeti>|2012-05-22|11:13:45|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|В Детдоме сегодня праздник - открытие Автогородка. http://t.co/mG6fneOE 
<RFdeti>|2012-05-22|11:15:24|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Вручаем детям водительские удостоверения. Как настоящие. http://t.co/uk2edR7C 
<RFdeti>|2012-05-22|11:16:09|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|У ребят солидный гараж благодаря попечителям. http://t.co/03QyGYB2 
<RFdeti>|2012-05-22|11:16:44|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|В путь! http://t.co/47v01uU0 
<RFdeti>|2012-05-22|11:17:50|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|Благодаря удивительному директору - Наталье Владимировне (бывшей воспитаннице этого Дома) - 90% детей находят семью. Спасибо! 
<RFdeti>|2012-05-22|11:20:52|0|1|0|0|0|0|0|0|0|0|0|0|0|3|0|0|В Доме активно работает Школа приемных родителей. А детки все хоть особенные и прекрасные. http://t.co/2C7xoYfD 
<RFdeti>|2012-05-22|12:01:09|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|Кировский Центр усыновления, опеки и попечительства. http://t.co/DND5ohMA |Кировский район
<RFdeti>|2012-05-22|12:03:07|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Школа приемных родителей работает постоянно. Родители учатся постоянно. http://t.co/tC9cwWnk 
<RFdeti>|2012-05-22|12:05:31|1|0|0|1|0|0|0|0|0|0|0|0|0|3|0|0|Встретился с приемными семьями Кировской обл. Обсудили проблемы и предложения. Фото на память. http://t.co/CjnGqSLW |Кировской области
<RFdeti>|2012-05-22|12:07:13|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|Очень важное учреждение. Оно должно быть главным ресурсным и методическим Центром. http://t.co/xeXcHbIJ 
<RFdeti>|2012-05-22|12:29:03|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|Едем на квартиру бывшей воспитанницы Детдома. 
<RFdeti>|2012-05-22|12:31:19|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|В этом доме только одна квартира выделена девушке-сироте. http://t.co/4GwwqAYk 
<RFdeti>|2012-05-22|12:32:38|0|0|0|0|0|0|0|0|0|0|0|0|0|9|0|0|И это оказалась даже не квартира, а комната в коммуналке. Ольга вроде бы довольна и этой комнаткой с 3-мя соседями. http://t.co/oFNHKues 
<RFdeti>|2012-05-22|12:35:13|0|2|0|0|0|0|0|0|0|0|0|1|0|4|0|0|Интересно послушать аргументы губернатора в защиту коммуналок для детей-сирот.Расселять по комнатам выгоднее и быстрее? 
<RFdeti>|2012-05-22|18:57:38|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|Кировский центр социальной помощи семье и детям. http://t.co/slKBwV8G |Кировский район
