<MINZDRAV_RF>|2013-06-24|15:39:54|0|0|0|1|0|0|0|0|0|0|0|1|0|1|0|0|На закрытии XI Всемирного конгресса по перинатальной медицине выступил Президент РФ Владимир Путин.Конгресс организован Минздравом РФ |Владимир
<MINZDRAV_RF>|2013-06-24|15:40:22|0|1|0|0|0|0|0|0|0|0|0|0|0|2|0|0|Министр Вероника Скворцова приняла участие в торжественной церемонии закрытия XI Всемирного конгресса по перинатальной медицине 
<MINZDRAV_RF>|2013-06-24|15:41:35|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|https://t.co/MfshvoBDkh http://t.co/ksLzzklquy 
<MINZDRAV_RF>|2013-06-27|09:31:18|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|Минздрав РФ контролирует организацию медицинской помощи в регионах,где зафиксированы случаи энторовирусной инфекции http://t.co/tvdalHA0cJ 
<MINZDRAV_RF>|2013-06-27|13:31:37|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|Памятка для населения по профилактике энтеровирусной инфекции https://t.co/3CaSadVAkA 
<MINZDRAV_RF>|2013-06-28|10:03:36|0|0|0|1|0|0|0|0|0|0|0|0|1|2|0|0|Опубликован план деятельности Министерства здравоохранения Российской Федерации на 2013 - 2018 годы https://t.co/T7LVW5tyQ4 |Российской Федерацией
<MINZDRAV_RF>|2013-07-02|12:04:47|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|Опубликованы результаты мониторинга по зарплатам медработников https://t.co/kuyJlz9OSP 
<MINZDRAV_RF>|2013-07-02|12:18:06|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|Приказ Минздрава РФ о порядке назначения и выписывания лекарственных препаратов... https://t.co/KBTHHHo3Tj 
<MINZDRAV_RF>|2013-07-02|12:18:52|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|Вводится ряд норм, направленных на обеспечение большей доступности паллиативной помощи больным с выраженным болевым синдромом. 
<MINZDRAV_RF>|2013-07-05|15:15:12|0|0|0|0|0|0|0|0|0|0|1|0|1|2|0|0|Доклад о реализации Программы гос. гарантий оказания гражданам РФ бесплатной медицинской помощи в 2012 году http://t.co/wzwY9tPquO 
<MINZDRAV_RF>|2013-07-08|16:27:29|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|С сегодняшнего дня в #AppStore можно скачать #мобильное #приложение официального сайта #Минздрава России. |России
<MINZDRAV_RF>|2013-07-09|11:52:13|0|0|0|0|0|0|0|0|0|0|0|0|1|2|0|0|За 7 и 8 июля зарегистрировано 1 332 обращения за медицинской помощью спортсменов и зрителей #Универсиады. http://t.co/Y2FxfiY5nG 
<MINZDRAV_RF>|2013-07-10|14:11:31|0|0|0|1|0|0|0|0|0|0|0|0|0|3|0|0|Минздрав России направил в регионы письмо о недопустимости отказов в лекарствах пациентам с орфанными заболеваниями http://t.co/9ZABWBBz73 |России
<MINZDRAV_RF>|2013-07-12|17:22:17|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|Дмитрий Костенников назначен статс-секретарем - заместителем Министра здравоохранения РФ http://t.co/h1wcoecyC0 
<MINZDRAV_RF>|2013-07-15|10:01:46|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|Интервью заместителя директора Департамента информационных технологий и связи Романа Ивакина http://t.co/HhPzW4yKyG 
<MINZDRAV_RF>|2013-07-21|20:57:58|0|0|0|1|0|0|0|0|0|0|0|0|0|4|0|0|Брифинг заместителя Министра И. Каграманяна по итогам медобеспечения Универсиады в Казани и подготовке к Олимпиаде https://t.co/rohyRxL7So |Казани
<MINZDRAV_RF>|2013-07-22|11:48:20|0|0|0|1|0|0|0|0|0|0|0|0|1|2|0|0|23 июля Министр Вероника Скворцова примет участие в заседании рабочей группы Президиума Госсовета по здравоохранению в Ханты-Мансийске |Ханты-Мансийске
<MINZDRAV_RF>|2013-07-23|12:53:04|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|Рабочий визит Министра Вероники Скворцовой в ХМАО http://t.co/JalT4pzQJb 
<MINZDRAV_RF>|2013-07-24|13:46:04|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|Общественное обсуждение законопроекта «Об охране здоровья граждан от воздействия окружающего табачного дыма... http://t.co/qmcLCw5baI 
<MINZDRAV_RF>|2013-07-24|13:48:13|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|Приказом Минздрава России утверждены нормы лечебного питания http://t.co/93canbN632 |России
<MINZDRAV_RF>|2013-07-24|13:50:30|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|Министром Вероникой Скворцовой подписан приказ о проведении Форума молодых врачей Российской Федерации http://t.co/gHwt39Irgl |Российской Федерацией
<MINZDRAV_RF>|2013-07-26|10:43:23|0|0|0|1|0|0|1|0|0|0|0|0|0|2|0|0|Министр здравоохранения РФ Вероника Скворцова поздравила Леонида Рошаля с награждением его Орденом Почетного Легиона http://t.co/sG9amdFm6Z |Рошаля
<MINZDRAV_RF>|2013-07-26|16:46:52|0|0|0|0|0|0|0|0|0|0|0|0|1|4|0|0|Результаты мониторинга ситуации по заготовке крови и ее компонентов в регионах за первое полугодие 2013 года http://t.co/Na2S4xSK6a 
<MINZDRAV_RF>|2013-07-29|11:53:49|0|0|0|0|0|0|0|0|0|0|0|1|1|1|0|0|30 июля министр здравоохранения Вероника Скворцова примет участие в заседании президиума Государственного совета РФ 
<MINZDRAV_RF>|2013-07-29|17:22:28|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|0|В регионы направлено информационное письмо в связи с вступлением в силу приказа Минздрава РФ от 11.03.2013г. № 121н http://t.co/WA79BYcI2a 
<MINZDRAV_RF>|2013-07-30|17:21:11|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|Министр Вероника Скворцова выступила на заседании президиума Государственного совета http://t.co/C7TyAgrayZ 
<MINZDRAV_RF>|2013-07-31|12:03:14|0|0|0|0|0|0|0|0|0|0|0|0|0|4|0|0|02.08.2013г. c 17.00 до 18.00 «Прямая линия»  по вопросам диспансеризации населения, на которые ответит А. Андреев http://t.co/AuSWhSCe3o 
<MINZDRAV_RF>|2013-08-01|11:49:50|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Интервью Министра Вероники Скворцовой телеканалу «Россия 24» http://t.co/r0vJNHrwRs 
<MINZDRAV_RF>|2013-08-01|16:25:45|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|0|Экспертный совет Минздрава РФ по нефрологии.Вопросы внесения изменений в действующие порядки и стандарты мед. помощи. http://t.co/xaQooUWVE9 
<MINZDRAV_RF>|2013-08-01|18:16:27|0|0|0|0|0|0|0|0|0|0|1|0|1|2|0|0|Во втором квартале 2013 года в Министерство поступило и было рассмотрено более 20 тысяч обращений граждан http://t.co/ntQkt5GksW 
<MINZDRAV_RF>|2013-08-05|13:20:25|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|Елена Байбарина в интервью РИА "Новости" рассказала об основных направлениях развития детского здравоохранения http://t.co/uJMbms1wlJ 
<MINZDRAV_RF>|2013-08-05|17:15:03|0|0|1|1|0|0|0|0|0|0|1|0|0|1|0|0|В Красноярске прошел Симпозиум стран АТЭС по вопросам развития систем электронного здравоохранения http://t.co/CUvTLSsXqd |Красноярске
<MINZDRAV_RF>|2013-08-06|11:08:09|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|0|Оказана помощь в организации летнего отдыха для детей, рожденных после Чернобыльской катастрофы http://t.co/D2kUaNP4VL 
<MINZDRAV_RF>|2013-08-06|11:23:37|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|Интервью "РГ" с председателем Фонда обязательного медицинского страхования Натальей Стадченко http://t.co/5OMHwSRPkc 
<MINZDRAV_RF>|2013-08-06|14:02:23|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|Сегодня отмечается международный день «Врачи мира за мир» http://t.co/mcRQ75Nf9c 
<MINZDRAV_RF>|2013-08-07|10:36:20|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|Зам. Министра Татьяна Яковлева рассказала в программе «Утро России» об основных направлениях детского здравоохранения http://t.co/pF2LyggC5Z 
<MINZDRAV_RF>|2013-08-07|17:05:52|0|0|1|1|0|0|0|0|0|0|0|0|0|2|0|0|Фотоотчет с Симпозиума стран АТЭС в Красноярске http://t.co/4OIkURDqee http://t.co/iSz0micLsk |Красноярске
