<rostourizm>|2012-08-01|17:41:57|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|Ростуризм предупреждает о сложной обстановке в шести федеральных округах страны http://t.co/AKTl5Q5A 
<rostourizm>|2012-08-02|18:12:51|0|0|0|0|0|0|0|0|0|0|0|0|1|2|0|0|31 июля в Общественной палате РФ состоялось заседание президиума Общественного совета при Ростуризме. http://t.co/eWQso9RP 
<rostourizm>|2012-08-07|18:12:25|0|0|0|1|0|0|0|0|0|0|0|0|0|4|0|0|Ростуризм и МИД России подтверждают рекомендацию воздерживаться от поездок за пределы курортных зон на Синайском полуострове (Египет). |России
<rostourizm>|2012-08-08|18:33:41|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|Приглашаем 9 августа на круглый стол http://t.co/vlnxJiQ9 
<rostourizm>|2012-08-14|09:48:11|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|О ситуации с туристами - пассажирами итальянской авиакомпании «Винд Джет»  - http://t.co/zlG8wQiF 
<rostourizm>|2012-08-14|13:12:14|0|0|0|0|0|0|0|0|0|0|2|0|0|1|0|0|В целях защиты прав пассажиров авиакомпании «VinJet» итальянские власти назначили временного авиаперевозчика  - http://t.co/wwnmiYMA 
<rostourizm>|2012-08-22|16:42:35|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|Представители Ростуризма примут участие в деловой программе международной выставки «Отель. Оборудование и технологии» http://t.co/REpjsC3o 
<rostourizm>|2012-08-23|13:05:15|0|0|0|1|0|0|0|0|0|0|0|0|0|3|0|0|О ситуации с русскими туристами, отдыхающими в Болгарии по линии приостановившего деятельность туроператора  BVT http://t.co/l3Ugdub9 |Болгарии
<rostourizm>|2012-08-24|10:43:07|0|0|0|1|0|0|0|0|0|0|0|0|0|2|0|0|О ситуации с российскими туристами в Болгарии http://t.co/UwMUtO9c |Болгарии
<rostourizm>|2012-08-30|19:00:24|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|О ситуации с российскими туристами - клиентами компании "Эль-Вояж" http://t.co/L7Yzw0Oq 
<rostourizm>|2012-08-31|15:15:24|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Интервью Заместителя руководителя Ростуризма Евгения Писаревского «Российской газете»  http://t.co/XEUo1Ibw 
<rostourizm>|2012-08-31|15:19:34|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|В Ростуризме прошла встреча Руководителя Федерального агентства по туризму с исландской делегацией/ http://t.co/F9a1GGJH 
<rostourizm>|2012-09-02|17:20:54|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|0|Открыта "горячая линия» Ростуризма для туристов, пострадавших от действий  туроператоров «ЭЛЬ-Вояж» и «Черри-тур» http://t.co/hA0HjyAA 
<rostourizm>|2012-09-11|08:49:39|0|0|0|1|0|0|0|0|0|0|0|0|0|2|0|0|Фестиваль «Свидание с Россией – 2012» объединит два старинных города Урала  http://t.co/R7veDtXa |Россией
<rostourizm>|2012-09-14|17:40:57|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|О состоянии российских туристов, попавших в ДТП в Салониках (Греция)/ http://t.co/GijpxyZJ 
<rostourizm>|2012-09-27|09:13:05|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|Поздравление Руководителя Ростуризма с Международным днем туризма http://t.co/Y9j4se79 
<rostourizm>|2012-10-04|09:11:18|0|0|0|1|0|0|0|0|0|0|0|0|0|2|0|0|Дмитрий Михеев принял участие в "кругом столе" по брендированию Самарской области http://t.co/wnqxDTq1 |Самарской области
<rostourizm>|2012-10-04|09:13:26|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|II Российско-Китайский форум по сотрудничеству в сфере туризма/ http://t.co/y7Itb3cM 
<rostourizm>|2012-10-05|17:13:47|0|0|0|1|0|0|0|0|0|0|0|0|0|2|0|0|Автобус с российскими туристами попал в ДТП в Анталье (Турция). http://t.co/RWQTj6Ma |Анталье
<rostourizm>|2012-10-05|17:21:59|0|0|1|1|0|0|0|0|0|0|0|0|0|3|0|0|Горячая линия экстренной психологический помощи МЧС Росии для родных и близких пострадавших в ДТП в Турции. http://t.co/3w5NiG37 |Турции
<rostourizm>|2012-10-22|14:55:51|0|0|0|0|0|0|0|0|0|0|0|0|1|2|0|0|24 октября состоится заседание Координационного совета федеральной целевой программы «Развитие внутреннего и въездного туризма в РФ 
<rostourizm>|2012-11-08|18:35:38|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|О приостановлении туроператорской деятельности ООО «Новый Век»/ http://t.co/bx7DLVcG 
<rostourizm>|2012-11-09|16:28:25|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|Ростуризм принял участие в семинаре, посвященном Программе по укреплению потенциала в области туристской статистики. http://t.co/p18OFYr6 
<rostourizm>|2012-11-09|16:30:46|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|Заместитель руководителя Ростуризма провел переговоры с Директором Государственного Агентства по развитию туризма Латвииhttp://t.co/m3irwqi3 
<rostourizm>|2012-12-14|09:24:31|0|0|0|0|0|0|1|0|0|0|0|0|0|3|0|0|Вниманию туроператоров: разъяснения о размере финансового обеспечения и сроке его действия http://t.co/gMnfNjKk 
<rostourizm>|2013-01-10|15:34:50|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|В ряде регионов Российской Федерации сохраняется лавинная опасность. http://t.co/oUXiLUMG |Российской Федерацией
<rostourizm>|2013-01-11|16:15:32|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|15 января Заместитель руководителя Ростуризма Евгений Писаревский примет участие в пресс-конференции http://t.co/yt82mAl1 
<rostourizm>|2013-01-17|11:19:10|0|0|0|1|0|0|0|0|0|0|0|0|0|2|0|0|Россия представит свои туристические возможности на 10-ой юбилейной  международной туристской выставке «The New York Times Travel Show» |Россия
<rostourizm>|2013-01-17|11:19:46|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|Вниманию туристов, планирующих посещение Китая / http://t.co/SX9vdyT2 |Китая
<rostourizm>|2013-01-18|10:55:39|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Интервью Заместителя руководителя Ростуризма Евгения Писаревского "Российской газете"  http://t.co/iEVkM8id 
<rostourizm>|2013-01-18|15:35:42|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|Совещание по итогам реализации мероприятий Федеральной целевой программы «Юг России (2008-2013 годы)» http://t.co/uR4uGO9z |России
<rostourizm>|2013-01-21|11:28:39|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|0|Информация для регионов по итогам заседания  Координационного совета ФЦП «Развитие внутреннего и въездного туризма"  http://t.co/c5WbrD0p 
<rostourizm>|2013-01-22|11:38:29|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|Ростуризм впервые представит в Риге объединенную экспозицию туристических возможностей российских регионов/ http://t.co/jPRBuyGB |Риге
<rostourizm>|2013-01-22|12:26:56|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|0|На сайте Ростуризма размещены новые приказы о  внесении, исключении и внесении изменений в Едином Федеральном реестре  туроператоров. 
<rostourizm>|2013-02-06|09:28:12|0|0|0|1|0|0|0|0|0|0|0|0|0|3|0|0|Приглашаем регионы России к участию в объединенной презентации турпродуктов на международной выставке ITB Berlin 2013.http://t.co/fn5nP2iA |России
<rostourizm>|2013-02-22|13:48:54|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Ростуризм представляет новый сезон телепрограммы «ProТуризм»  http://t.co/2ydDsjtj48 
<rostourizm>|2013-02-25|13:18:15|0|0|0|0|0|0|0|0|0|0|0|0|0|4|0|0|Опубликован список стран, при въезде в которые  рекомендуется проведение вакцинации против желтой  лихорадки  http://t.co/6QCV2W8nKc 
<rostourizm>|2013-02-25|13:21:15|0|0|0|1|0|0|0|0|0|0|0|0|0|3|1|0|RT @USEmbRu: 25. Благодаря сотрудничеству @StateDept и @MFA_Russia россияне могут получить трёхгодичную визу в США всего за $160. #СШАиРФ |США
<rostourizm>|2013-02-28|13:33:55|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|Руководитель Ростуризма принял участие в заседании Коллегии Министерства культуры http://t.co/EG1AddIuTS 
<rostourizm>|2013-03-01|13:27:47|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|Опубликовано Постановление  Правительства РФ об утверждении  Правил оказания экстренной помощи туристам  http://t.co/GQDaxZlUpD 
<rostourizm>|2013-03-22|11:19:29|0|0|0|2|0|0|0|0|0|0|0|0|0|4|0|0|Консульский отдел МИД РФ ответил на запрос Ростуризма о порядке выдачи российских виз в Германии и Польше. http://t.co/MrocdqIgCP |Германии|Польше
