<minsvyaz_news>|2012-05-30|13:25:40|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|Утвержден Административный регламент оказания Роспечатью господдержки социально значимых СМИ и сайтов http://t.co/CCxGFdgk 
<minsvyaz_news>|2012-05-30|13:27:05|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|0|Утвержден регламент господдержки Роспечатью социально значимых СМИ, выпуск изданий для инвалидов в т.ч. по зрению http://t.co/g8nnFZsU 
<minsvyaz_news>|2012-05-30|13:27:41|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|Утвержден Административный регламент ведения Роскомнадзором реестра федеральных государственных информационных систем http://t.co/cYLSJkUw 
<minsvyaz_news>|2012-05-30|13:28:41|0|0|0|0|0|0|0|0|0|0|0|0|1|2|0|0|"С 1 июля запускаем межвед взаимодействие с регионами" - замминистра Илья Массух. Интервью полностью http://t.co/dTEMs3r5 
<minsvyaz_news>|2012-05-30|13:29:49|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|0|Министр @nnikiforov "Не должно быть ограничений доступа к коммуникационным услугам или сайтам". Интервью http://t.co/mhduWwTM 
<minsvyaz_news>|2012-05-30|13:31:37|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|Переносимость номера мобильного телефона обсудит научно-технический совет Минкомсвязи 1 июня. Аккредитация СМИ http://t.co/IqlHGw19 
<minsvyaz_news>|2012-05-30|13:33:26|0|0|0|0|0|0|0|0|0|0|1|0|0|4|0|0|Предложения и замечания к проекту закона о переносимости мобильных номеров пишите на mnp@minsvyaz.ru http://t.co/4toW6vqG 
<minsvyaz_news>|2012-05-30|19:14:50|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|Состоялось первое заседание ФКК не в Минкомсвязи http://t.co/YSN6NGhB 
<minsvyaz_news>|2012-05-30|22:24:26|0|1|0|0|0|0|0|0|0|0|0|0|0|2|0|0|Друзья, всем спасибо за поддержку и проявленный интерес! Надеемся оправдать доверие 
<minsvyaz_news>|2012-05-31|12:51:58|1|0|0|0|0|0|0|0|0|0|0|0|0|4|0|1|@yermek7777 Формально "Почта России" - ФГУП, подведомственный Россвязи, но улучшение работы почты - это и наша головная боль 
<minsvyaz_news>|2012-05-31|14:08:43|0|0|0|0|0|0|0|0|0|0|0|1|0|3|0|0|Ответы министра @nnikiforov на личные и отраслевые вопросы в интервью http://t.co/cjZMSMIB 
<minsvyaz_news>|2012-05-31|20:08:16|0|0|0|1|0|0|0|0|0|0|0|0|0|2|0|0|Новый рекорд российских связистов: передача сигнала cо скоростью 100 Гбит/с на 4 000 км без компенсации дисперсии http://t.co/q5ztfb3m |Новый Орлеан
<minsvyaz_news>|2012-06-01|10:58:54|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|Министр @nnikiforov вчера посетил Роскомнадзор и поручил продолжить упрощение разрешительных процедур http://t.co/X6GrVl20 
<minsvyaz_news>|2012-06-01|11:22:04|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|На секции НТС, где обсуждают переносимость мобильного номера, яблоку некуда упасть 
<minsvyaz_news>|2012-06-01|11:22:36|0|0|0|0|0|1|0|0|0|0|0|0|0|6|0|0|Наум Мардер: мы должны оценить этот ппроцесс не с точки зрения бюрократов, а с точки зрения специалистов и инженеров 
<minsvyaz_news>|2012-06-01|11:34:33|0|0|0|1|0|0|0|0|0|0|0|0|0|2|0|0|тестирование #MNP: 26.08.2011 впервые в России был осуществлен перенос 10-ти номеров из сети Скайлинк в сеть Смартс |России
<minsvyaz_news>|2012-06-01|13:32:15|0|0|0|0|0|0|0|0|0|0|0|0|1|3|0|0|Надо рассмотреть и сравнить разные пути организации #MNP с учетом российских реалий. Следующее обсуждение на НТС 15 июня 
<minsvyaz_news>|2012-06-01|13:59:32|0|0|0|0|0|0|1|0|0|0|0|0|0|3|0|0|Немного бюрократии: одновременно опубликовали новую версию Положения о ФКК и приказ о его отмене http://t.co/e8k8XxIr http://t.co/x16XEjQX 
<minsvyaz_news>|2012-06-01|15:02:37|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|0|Презентации участников научно-технического совета о переносимости номера - ОАО "МТТ" и ФГУП ЦНИИС: http://t.co/OkO3dLFg 
<minsvyaz_news>|2012-06-01|17:52:35|0|0|0|1|0|0|0|0|0|0|0|0|0|3|0|1|@Pervushkin @YNBagrov Конечно, изучаем мировой опыт, но специфика России - в расстояниях. Не каждое решение подойдет |России
<minsvyaz_news>|2012-06-01|17:58:10|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|Краткий отчет о заседании НТС о переносимости номеров: http://t.co/GPlGdTD0 
<minsvyaz_news>|2012-06-01|18:17:20|0|1|0|0|0|0|0|0|0|0|0|0|0|6|0|1|@wanderer_from нет, @MinSvyazi - это самозванцы. Официальный (а также надежный и живой) твиттер один :) 
<minsvyaz_news>|2012-06-01|18:44:38|0|0|0|3|0|0|0|0|0|0|0|0|0|2|1|0|RT @nnikiforov: Заслушал доклад Россвязи о ходе реализации крупных связистских проектах в Сочи, Чечне, Владивостоке |Сочи|Чечне|Владивостоке
<minsvyaz_news>|2012-06-01|18:44:41|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|RT @nnikiforov: Также обсудили возможные варианты развития и трансформации фонда универсальных услуг связи 
<minsvyaz_news>|2012-06-01|18:59:57|0|0|0|0|0|1|0|0|0|0|0|0|0|3|1|0|RT @nnikiforov: Нужно создать публичный реестр всех нас.пунктов страны (их 140 тыс!) и по каждому указать доступные виды связи: ШПД Интернет, сотовая и т.д. 
<minsvyaz_news>|2012-06-05|17:59:51|0|0|0|0|0|1|0|0|0|0|0|0|0|4|1|0|RT @nnikiforov: "Открытое Правительство" в действии - мы пригласили крупнейших операторов связи и просим критиковать Минкомсвязь http://t.co/T7QTy3Zz 
<minsvyaz_news>|2012-06-05|20:00:50|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|RT @rus_fas: ФАС занялась дерегулированем услуг общедоступной электросвязи http://t.co/YGUVYz5d 
<minsvyaz_news>|2012-06-06|11:17:45|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|Министр @nnikiforov выяснил, чего от Минкомсвязи ожидают операторы связи http://t.co/Fbu9SsKN 
<minsvyaz_news>|2012-06-06|13:30:00|0|0|0|0|0|0|0|0|0|0|0|0|0|4|1|0|RT @nnikiforov: ВАЖНО Ваше мнение! Что Вам нравится,и что НЕ нравится в портале услуг http://t.co/HFUilsBg? Какими услугами пользовались? Что не получалось? 
<minsvyaz_news>|2012-06-06|14:06:07|0|0|0|1|0|0|0|0|0|0|0|0|1|1|0|0|Региональное содружество в области связи соберется 12-13 июня в Ашхабаде http://t.co/MCvOo0QM |Ашхабаде
<minsvyaz_news>|2012-06-06|16:06:02|0|0|0|0|0|0|0|0|0|0|0|0|0|3|1|0|RT @SergeyTsarkov: Рабочая группа МинСвязи по переносимости мобильных номеров начинает работу сегодня на базе "МТТ" в 13:00. Буду держать в курсе дел. 
<minsvyaz_news>|2012-06-07|12:20:53|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|@SergeyTsarkov @Moscovite_2000 наши связисты говорят "переносимость", уже устойчивый термин 
<minsvyaz_news>|2012-06-07|13:40:40|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|0|Завтра @nnikiforov ответит на вопросы Тины Канделаки про ИТ и образование. Подсказать вопрос Тине можно здесь: http://t.co/snHWi5Bc 
<minsvyaz_news>|2012-06-07|18:11:33|0|1|1|0|0|0|0|0|0|0|0|0|0|2|0|0|Поздравляем журфак МГУ с 60-летием! Ждем больше хороших журналистов - творцов информационного общества! 
<minsvyaz_news>|2012-06-08|15:47:23|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|0|Роскомнадзор создан онлайн-реестр РЭС и ВЧУ, разрешенных для ввоза в Россию: http://t.co/z7NAMqGX 
